"ID","Cluster"
"194761","3"
"235210","1"
"216267","3"
"159947","3"
"182731","1"
"230348","3"
"190156","3"
"159949","3"
"190670","4"
"159951","4"
"210384","3"
"211408","3"
"232656","3"
"182736","2"
"187601","2"
"208339","1"
"190931","3"
"198868","4"
"223188","3"
"204757","3"
"209621","1"
"184789","1"
"231638","1"
"183766","4"
"199383","4"
"199641","2"
"206553","4"
"178393","1"
"186330","3"
"200155","1"
"190683","3"
"162780","3"
"159965","3"
"159966","3"
"196318","1"
"208607","4"
"172768","3"
"229857","3"
"206306","3"
"168930","1"
"230371","3"
"190947","2"
"229092","1"
"215270","1"
"183526","1"
"186598","3"
"213991","3"
"204776","3"
"208104","2"
"208616","2"
"211176","1"
"210665","3"
"173546","4"
"199915","4"
"214763","3"
"215531","1"
"194795","3"
"201452","1"
"159980","1"
"199661","3"
"155885","1"
"159981","1"
"230381","3"
"172013","3"
"192238","3"
"199663","3"
"137199","1"
"198640","1"
"182001","4"
"167666","2"
"199412","1"
"217844","3"
"230388","4"
"199157","3"
"199669","3"
"221174","1"
"157430","3"
"194806","3"
"5879","1"
"211703","1"
