"ID","Cluster"
"176009","2"
"224394","2"
"213899","4"
"193420","2"
"215181","2"
"188045","3"
"212878","3"
"213134","2"
"221838","2"
"212623","2"
"137361","3"
"160145","3"
"204691","2"
"183187","3"
"216468","3"
"173204","2"
"190868","2"
"199829","2"
"222357","3"
"199574","1"
"211862","2"
"208535","2"
"210583","2"
"182168","4"
"187800","2"
"212889","4"
"225945","2"
"186521","4"
"165531","2"
"194203","4"
"201884","2"
"212125","3"
"182941","4"
"193440","2"
"152993","4"
"182179","4"
"134820","2"
"152997","3"
"223142","4"
"208295","2"
"184999","2"
"230312","1"
"234153","2"
"202410","1"
"214955","2"
"216749","3"
"226221","4"
"230317","1"
"220334","3"
"230318","1"
"194222","4"
"207791","3"
"189615","2"
"185010","2"
"187570","1"
"219571","2"
"221363","2"
"211124","3"
"197813","2"
"198581","4"
"171189","4"
"220854","2"
"213432","3"
"178616","2"
"182713","4"
"158138","3"
"211899","3"
"205756","2"
"215998","2"
"193470","2"
"124607","2"
"193983","3"
"231361","4"
"137410","4"
"159938","4"
"187075","3"
"210372","3"
"192708","2"
"193476","3"
"202695","2"
"190919","3"
"204233","3"
"146377","2"
"209610","2"
"135883","2"
"230347","2"
"162508","2"
"198861","2"
"203213","4"
"210126","3"
"226766","3"
"223695","2"
"159952","2"
"199633","2"
"3281","2"
"210897","4"
"231633","4"
"159954","2"
"201939","2"
"189908","1"
"192725","2"
"223959","2"
"197081","2"
"229593","3"
"5594","1"
"212442","1"
"224218","3"
"216796","3"
"7647","4"
"206304","2"
"199393","4"
"159970","2"
"228579","2"
"199652","2"
"163301","1"
"158438","2"
"194022","2"
"208615","4"
"175847","2"
"212456","3"
"196073","3"
"206058","2"
"219626","2"
"148203","1"
"230379","4"
"235243","2"
"202476","2"
"208620","2"
"214766","4"
"177390","2"
"188654","4"
"199151","3"
"216816","3"
"179696","2"
"198129","2"
"179954","1"
"225523","2"
"212212","2"
"167669","2"
"198648","2"
"199416","2"
"187896","3"
"189945","3"
"204538","3"
"211706","2"
"193786","1"
"222715","2"
"172283","2"
"156412","1"
"187132","2"
"197117","3"
"202493","2"
"217085","2"
"205566","2"
"220414","2"
"176894","2"
"192766","2"
"198143","3"
"768","4"
"216320","2"
"212225","4"
"197890","4"
"215042","3"
"179972","3"
"209669","4"
"217605","2"
"189701","2"
"172294","4"
"219911","4"
"146952","1"
"230408","2"
"172553","1"
"204555","2"
"212491","2"
"163083","4"
"174859","2"
"189196","3"
"208141","2"
"164878","3"
"216335","2"
"143632","1"
"160016","1"
"195088","2"
"54033","2"
"51730","3"
"184082","4"
"186130","4"
"193554","3"
"212755","2"
"200212","1"
"212245","2"
"223765","2"
"230165","1"
"203030","4"
"188182","2"
"189207","3"
"208920","2"
"191256","2"
"195096","2"
"215322","2"
"205083","2"
"160027","2"
"186395","2"
"168732","3"
"235805","3"
"187421","2"
"200478","2"
"205855","3"
"193311","2"
"186912","2"
"219681","2"
"163873","1"
